date,mxn_close,score,wsum,band,s_vix,s_mxn,s_spx,s_carry,s_mxnvol,s_move,s_btc,s_curve,s_gold,r_vix,r_mxn,r_spx,r_carry,r_mxnvol,r_move,r_btc,r_curve,r_gold
2016-12-28,20.735,59,100,CONSTRUCTIVE,75.722,45.196,13.697,72.714,39.039,75.906,97.995,100.000,42.437,12.95000,0.12797,-0.83565,5.09000,11.35231,70.79000,4.57813,1.25000,0.18465
2016-12-29,20.6755,61,100,CONSTRUCTIVE,73.740,60.641,48.280,72.714,38.771,75.552,44.744,100.000,7.847,13.37000,-0.28695,-0.02933,5.09000,11.40518,71.28000,-0.24838,1.27000,1.49201
2016-12-30,20.617,59,100,CONSTRUCTIVE,70.370,60.497,25.202,74.286,39.769,75.297,26.450,100.000,70.557,14.04000,-0.28294,-0.46371,5.20000,11.18441,71.63000,-1.25928,1.25000,-0.55344
2017-01-03,20.906,62,100,CONSTRUCTIVE,76.179,11.053,86.835,72.714,39.500,71.385,99.912,100.000,19.414,12.85000,1.40176,0.84866,5.09000,11.22700,76.73000,8.59329,1.23000,0.90435
2017-01-04,21.3855,60,100,CONSTRUCTIVE,80.416,3.632,78.108,72.714,29.208,71.642,99.987,100.000,38.671,11.85000,2.29360,0.57223,5.09000,13.40817,76.41000,10.62328,1.22000,0.29300
2017-01-05,21.395,55,100,CONSTRUCTIVE,81.115,48.437,45.492,72.714,25.471,71.570,0.007,100.000,10.373,11.67000,0.04442,-0.07707,5.09000,13.34907,76.50000,-12.24095,1.20000,1.36621
2017-01-06,21.296,65,100,CONSTRUCTIVE,82.419,66.560,68.739,72.714,25.925,72.566,0.027,100.000,72.671,11.32000,-0.46272,0.35170,5.09000,12.91321,75.24000,-10.97111,1.20000,-0.66118
2017-01-09,21.3375,56,100,CONSTRUCTIVE,81.533,42.829,31.109,72.714,26.448,72.886,51.343,100.000,19.028,11.56000,0.19487,-0.35486,5.09000,12.81237,74.83000,0.06950,1.17000,0.98984
2017-01-10,21.6245,55,100,CONSTRUCTIVE,81.795,13.083,50.000,72.714,23.602,74.087,60.437,100.000,47.805,11.49000,1.34505,0.00000,5.09000,13.37805,73.26000,0.53731,1.19000,0.05914
2017-01-11,21.875,53,100,CONSTRUCTIVE,82.635,17.291,65.602,72.714,22.666,74.410,0.001,100.000,20.529,11.26000,1.15841,0.28296,5.09000,13.57426,72.83000,-14.31365,1.18000,0.96268
2017-01-12,21.7045,66,100,CONSTRUCTIVE,81.608,74.434,37.907,72.714,21.644,73.723,93.388,100.000,39.957,11.54000,-0.77943,-0.21448,5.09000,13.79527,73.74000,3.48142,1.18000,0.27602
2017-01-13,21.5435,70,100,RISK-ON,82.743,73.440,61.073,72.714,19.480,73.141,84.982,100.000,60.401,11.23000,-0.74178,0.18498,5.09000,14.28942,74.50000,2.37938,1.19000,-0.30027
2017-01-17,21.5825,59,100,CONSTRUCTIVE,80.337,44.288,33.330,72.714,19.807,73.571,99.866,100.000,12.928,11.87000,0.18103,-0.29675,5.09000,14.21221,73.94000,10.18879,1.16000,1.39713
2017-01-18,21.851,54,100,CONSTRUCTIVE,77.816,17.687,60.159,72.714,23.260,73.571,17.891,100.000,52.111,12.48000,1.24406,0.17638,5.09000,13.44923,73.94000,-2.34818,1.19000,-0.05775
2017-01-19,21.891,59,100,CONSTRUCTIVE,76.495,44.367,30.213,72.714,27.110,70.093,70.759,100.000,77.566,12.78000,0.18306,-0.36093,5.09000,12.68649,78.32000,1.40478,1.22000,-0.85858
2017-01-23,21.4355,69,100,RISK-ON,80.729,92.824,53.925,72.714,16.013,72.346,80.766,100.000,15.596,11.77000,-2.08076,0.06671,5.09000,15.17698,75.52000,2.44018,1.25000,1.17412
2017-01-24,21.384,65,100,CONSTRUCTIVE,83.306,57.336,82.469,72.714,15.715,72.339,13.931,100.000,63.560,11.07000,-0.24026,0.65646,5.09000,15.26041,75.53000,-3.07542,1.26000,-0.38683
2017-01-25,21.311,71,100,RISK-ON,84.191,60.470,86.983,72.714,15.333,71.120,64.183,100.000,82.773,10.81000,-0.34138,0.80261,5.09000,15.36893,77.06000,0.99195,1.30000,-1.07411
2017-01-26,21.295,64,100,CONSTRUCTIVE,84.781,52.719,45.660,72.714,16.218,72.994,75.389,100.000,72.028,10.63000,-0.07508,-0.07354,5.09000,15.12065,74.69000,1.77962,1.30000,-0.65147
2017-01-27,21.0245,68,100,RISK-ON,84.941,87.064,44.800,72.714,15.193,74.886,53.702,100.000,54.262,10.58000,-1.27025,-0.08665,5.09000,15.76331,72.19000,0.23584,1.27000,-0.11770
2017-01-30,20.753,62,100,CONSTRUCTIVE,80.298,86.872,19.032,72.714,16.079,74.760,51.081,100.000,34.613,11.88000,-1.29135,-0.60095,5.09000,16.40799,72.36000,0.06872,1.27000,0.42925
2017-01-31,20.8355,59,100,CONSTRUCTIVE,79.859,35.854,44.660,74.143,18.437,74.641,96.151,100.000,13.309,11.99000,0.39753,-0.08899,5.19000,16.45781,72.52000,5.43481,1.26000,1.29065
2017-02-01,20.8155,64,100,CONSTRUCTIVE,80.573,53.787,51.864,72.714,18.951,75.870,76.977,100.000,59.094,11.81000,-0.09599,0.02984,5.09000,16.42500,70.84000,1.91879,1.26000,-0.24822
2017-02-02,20.626,67,100,CONSTRUCTIVE,80.099,80.605,53.652,72.714,18.638,76.526,79.635,100.000,20.353,11.93000,-0.91038,0.05703,5.09000,16.72026,69.92000,2.30298,1.27000,0.92070
2017-02-03,20.3565,76,100,RISK-ON,83.651,88.540,87.140,72.714,20.659,78.264,75.509,100.000,44.615,10.97000,-1.30660,0.72648,5.09000,16.50518,67.39000,1.78988,1.28000,0.14795
2017-02-06,20.517,55,100,CONSTRUCTIVE,82.237,22.329,36.655,72.714,27.446,78.157,63.363,100.000,20.258,11.37000,0.78845,-0.21154,5.09000,14.42213,67.55000,0.80007,1.26000,0.94378
2017-02-07,20.6415,60,100,CONSTRUCTIVE,82.527,27.906,51.467,72.714,25.312,77.806,79.174,100.000,37.910,11.29000,0.60681,0.02268,5.09000,14.66841,68.07000,2.23474,1.24000,0.34146
2017-02-08,20.499,67,100,CONSTRUCTIVE,81.943,74.646,54.563,72.714,24.511,77.348,52.446,100.000,40.994,11.45000,-0.69036,0.06933,5.09000,14.74731,68.74000,0.16206,1.19000,0.27548
2017-02-09,20.4155,68,100,RISK-ON,83.957,66.419,82.035,79.857,24.093,77.203,2.130,100.000,56.637,10.88000,-0.40734,0.57525,5.59000,14.70328,68.95000,-6.46119,1.20000,-0.20200
2017-02-10,20.3135,70,100,RISK-ON,84.057,70.111,71.801,79.857,26.799,76.730,41.578,100.000,52.055,10.85000,-0.49962,0.35661,5.59000,13.59843,69.63000,-0.57412,1.21000,-0.05667
2017-02-13,20.325,69,100,RISK-ON,83.306,47.403,79.464,79.857,29.158,77.286,53.178,100.000,76.422,11.07000,0.05661,0.52458,5.59000,12.61594,68.83000,0.19906,1.23000,-0.81011
2017-02-14,20.345,68,100,RISK-ON,84.422,45.659,73.762,79.857,27.556,78.351,71.050,100.000,51.482,10.74000,0.09840,0.40073,5.59000,12.60271,67.26000,1.40393,1.22000,-0.04084
2017-02-15,20.29,68,100,RISK-ON,79.939,61.733,78.283,79.857,28.099,79.494,54.946,100.000,30.099,11.97000,-0.27034,0.49923,5.59000,12.50203,65.51000,0.29167,1.24000,0.63730
2017-02-16,20.3405,61,100,CONSTRUCTIVE,80.768,38.969,44.451,79.857,27.916,77.697,79.519,100.000,29.068,11.76000,0.24889,-0.08641,5.59000,12.53586,68.23000,1.98118,1.23000,0.67387
2017-02-17,20.4615,63,100,CONSTRUCTIVE,81.795,25.498,60.876,79.857,32.542,76.624,77.745,100.000,56.632,11.49000,0.59487,0.16786,5.59000,11.71712,69.78000,1.82687,1.21000,-0.19355
2017-02-21,20.423,73,100,RISK-ON,81.495,58.246,83.103,79.857,33.293,77.362,99.109,100.000,50.288,11.57000,-0.18816,0.60481,5.59000,11.59027,68.72000,6.60385,1.21000,-0.00808
2017-02-22,19.9155,71,100,RISK-ON,80.845,98.990,42.980,79.857,28.568,76.988,53.280,100.000,65.592,11.74000,-2.48494,-0.10822,5.59000,12.41583,69.26000,0.19187,1.20000,-0.44444
2017-02-23,19.735,71,100,RISK-ON,80.961,85.775,52.743,79.857,27.799,77.417,95.876,100.000,10.847,11.71000,-0.90633,0.04190,5.59000,12.55748,68.64000,4.41008,1.20000,1.47727
2017-02-24,19.869,59,100,CONSTRUCTIVE,81.869,22.477,59.731,79.857,25.065,76.575,61.173,100.000,32.139,11.47000,0.67900,0.14934,5.59000,13.08191,69.85000,0.59655,1.19000,0.53592
2017-02-27,19.829,65,100,CONSTRUCTIVE,79.454,59.075,56.984,79.857,25.185,75.834,60.555,100.000,48.492,12.09000,-0.20132,0.10180,5.59000,13.05822,70.89000,0.53591,1.16000,0.03978
2017-02-28,19.9975,54,100,CONSTRUCTIVE,75.860,20.120,33.610,81.143,24.420,75.834,50.000,100.000,64.082,12.92000,0.84977,-0.25784,5.68000,13.21098,70.89000,0.00000,1.14000,-0.38174
2017-03-01,19.8785,77,100,RISK-ON,77.556,72.535,97.674,79.857,26.930,75.834,94.145,100.000,61.657,12.54000,-0.59507,1.36739,5.59000,12.72047,70.89000,3.60433,1.17000,-0.29538
2017-03-02,19.9265,60,100,CONSTRUCTIVE,80.573,39.167,16.775,79.857,27.362,76.793,84.075,100.000,88.738,11.81000,0.24147,-0.58599,5.59000,12.63906,69.54000,2.33211,1.17000,-1.36120
2017-03-03,19.5775,75,100,RISK-ON,83.685,96.059,53.438,79.857,22.043,79.314,80.396,100.000,69.774,10.96000,-1.75144,0.05039,5.59000,13.70807,65.79000,1.91685,1.17000,-0.51952
2017-03-06,19.536,61,100,CONSTRUCTIVE,82.707,59.544,29.625,79.857,22.919,79.558,46.886,100.000,53.280,11.24000,-0.21198,-0.32772,5.59000,13.52074,65.41000,-0.16942,1.18000,-0.08160
2017-03-07,19.505,60,100,CONSTRUCTIVE,81.943,57.800,31.787,79.857,25.638,79.159,5.937,100.000,77.489,11.45000,-0.15868,-0.29134,5.59000,12.96899,66.03000,-3.87247,1.20000,-0.76766
2017-03-08,19.6045,54,100,CONSTRUCTIVE,80.377,29.514,35.071,79.857,26.851,78.781,1.556,100.000,69.519,11.86000,0.51013,-0.22842,5.59000,12.73543,66.61000,-6.01043,1.21000,-0.54316
2017-03-09,19.7885,61,100,CONSTRUCTIVE,78.583,18.282,55.371,79.857,25.213,77.044,89.190,100.000,68.214,12.30000,0.93856,0.07999,5.59000,13.05251,69.18000,3.34696,1.23000,-0.50476
2017-03-10,19.654,67,100,CONSTRUCTIVE,81.153,74.137,71.012,79.857,25.239,78.056,2.637,100.000,55.426,11.66000,-0.67969,0.32687,5.59000,13.04749,67.70000,-6.03876,1.22000,-0.14139
2017-03-13,19.559,70,100,RISK-ON,82.310,67.894,52.510,79.857,25.147,79.411,99.753,100.000,44.566,11.35000,-0.48336,0.03666,5.59000,13.06558,65.64000,10.31593,1.22000,0.14159
2017-03-14,19.626,57,100,CONSTRUCTIVE,78.583,37.034,28.153,79.857,24.733,79.705,59.423,100.000,51.657,12.30000,0.34255,-0.33790,5.59000,13.14819,65.18000,0.65588,1.20000,-0.04158
2017-03-15,19.449,75,100,RISK-ON,81.268,79.384,90.851,79.857,23.660,81.873,61.082,100.000,55.921,11.63000,-0.90186,0.83748,5.59000,13.36617,61.62000,0.77500,1.18000,-0.14977
2017-03-16,19.1725,62,100,CONSTRUCTIVE,82.814,88.349,38.563,76.286,20.930,82.551,5.334,100.000,2.911,11.21000,-1.42167,-0.16267,5.34000,13.95403,60.44000,-4.94554,1.18000,2.19982
2017-03-17,19.132,58,100,CONSTRUCTIVE,82.563,57.879,40.702,76.286,20.922,82.392,1.581,100.000,38.770,11.28000,-0.21124,-0.13143,5.34000,13.95597,60.72000,-7.37324,1.17000,0.26906
2017-03-20,19.0205,60,100,CONSTRUCTIVE,82.346,69.972,35.639,76.286,21.355,82.899,10.577,100.000,35.848,11.34000,-0.58279,-0.20099,5.34000,13.85908,59.82000,-4.18094,1.17000,0.30899
2017-03-21,19.0915,53,100,CONSTRUCTIVE,77.860,36.906,2.410,76.286,22.099,81.574,95.931,100.000,13.676,12.47000,0.37328,-1.24080,5.34000,13.69601,62.13000,6.28990,1.16000,1.01329
2017-03-22,19.0645,60,100,CONSTRUCTIVE,76.360,55.114,63.810,76.286,22.067,81.574,4.677,100.000,39.086,12.81000,-0.14142,0.18899,5.34000,13.70288,62.13000,-6.37193,1.13000,0.25681
2017-03-23,18.992,63,100,CONSTRUCTIVE,74.932,64.742,42.112,76.286,35.423,79.679,38.821,100.000,58.223,13.12000,-0.38029,-0.10603,5.34000,11.23814,65.22000,-1.00559,1.15000,-0.19211
2017-03-24,18.852,62,100,CONSTRUCTIVE,75.676,75.316,43.677,76.286,36.131,80.164,1.380,100.000,45.509,12.96000,-0.73715,-0.08440,5.34000,11.12330,64.45000,-9.73146,1.14000,0.10425
2017-03-27,18.8205,65,100,CONSTRUCTIVE,77.730,56.636,42.161,76.286,39.162,81.247,99.299,100.000,27.156,12.50000,-0.16709,-0.10196,5.34000,10.64183,62.68000,11.54642,1.11000,0.57684
2017-03-28,18.865,68,100,RISK-ON,81.645,40.665,89.887,76.286,38.301,81.680,51.398,100.000,50.362,11.53000,0.23644,0.72515,5.34000,10.77720,61.95000,0.13196,1.12000,-0.00796
2017-03-29,18.83,67,100,CONSTRUCTIVE,82.054,57.358,58.071,76.286,43.098,82.220,42.786,100.000,57.407,11.42000,-0.18553,0.10853,5.34000,10.03560,61.02000,-0.68568,1.13000,-0.15136
2017-03-30,18.665,73,100,RISK-ON,81.608,78.668,70.698,79.857,42.076,82.266,36.545,100.000,78.943,11.54000,-0.87626,0.29351,5.59000,10.19144,60.94000,-1.30195,1.14000,-0.67018
2017-03-31,18.829,58,100,CONSTRUCTIVE,78.288,21.273,33.700,81.143,37.936,82.404,86.680,100.000,40.635,12.37000,0.87865,-0.22550,5.68000,10.83476,60.70000,4.41920,1.13000,0.18474
2017-04-03,18.7325,68,100,RISK-ON,78.245,69.402,37.550,79.857,46.926,82.100,94.521,100.000,35.991,12.38000,-0.51251,-0.16421,5.59000,9.45894,61.23000,6.71960,1.11000,0.28061
2017-04-04,18.818,61,100,CONSTRUCTIVE,80.651,33.388,54.278,79.857,45.087,79.964,40.072,100.000,32.768,11.79000,0.45643,0.05595,5.59000,9.73493,64.77000,-0.92324,1.11000,0.33578
2017-04-05,18.7235,65,100,CONSTRUCTIVE,75.997,68.134,27.963,79.857,44.657,80.617,41.526,100.000,83.716,12.89000,-0.50218,-0.30549,5.59000,9.79957,63.72000,-0.74741,1.10000,-0.76494
2017-04-06,18.745,67,100,CONSTRUCTIVE,78.202,45.667,65.593,79.857,46.422,77.684,90.960,100.000,30.109,12.39000,0.11483,0.19295,5.59000,9.53444,68.25000,5.14768,1.10000,0.39345
2017-04-07,18.648,65,100,CONSTRUCTIVE,76.088,69.570,43.129,79.857,52.608,77.403,44.542,100.000,33.520,12.87000,-0.51747,-0.08271,5.59000,8.61083,68.66000,-0.48872,1.09000,0.31992
2017-04-10,18.691,64,100,CONSTRUCTIVE,70.318,40.638,56.259,79.857,52.300,77.513,59.930,100.000,63.171,14.05000,0.23059,0.06877,5.59000,8.65686,68.50000,0.86923,1.08000,-0.25513
2017-04-11,18.7485,56,100,CONSTRUCTIVE,64.737,37.312,36.512,79.857,51.300,76.071,67.247,100.000,3.481,15.07000,0.30763,-0.14339,5.59000,8.80619,70.56000,1.50615,1.08000,1.60658
2017-04-12,18.7665,54,100,CONSTRUCTIVE,60.647,45.827,19.493,79.857,52.313,73.966,45.129,100.000,33.396,15.77000,0.09601,-0.37600,5.59000,8.65497,73.42000,-0.38506,1.04000,0.32254
2017-04-13,18.535,57,100,CONSTRUCTIVE,59.508,88.899,7.106,79.857,49.629,73.156,21.028,100.000,14.442,15.96000,-1.23358,-0.68147,5.59000,9.05533,74.48000,-2.59003,1.03000,0.83118
2017-04-14,18.5293,61,100,CONSTRUCTIVE,59.508,51.315,50.000,79.857,56.934,73.156,48.006,100.000,50.000,15.96000,-0.03075,0.00000,5.59000,7.95954,74.48000,-0.14881,1.03000,0.00000
2017-04-17,18.548,70,100,RISK-ON,67.040,45.694,96.264,79.857,56.614,75.784,76.023,100.000,34.527,14.66000,0.10092,0.86133,5.59000,8.00810,70.96000,2.25859,1.05000,0.27218
2017-04-18,18.478,63,100,CONSTRUCTIVE,68.352,65.787,26.282,79.857,57.339,74.380,68.946,100.000,39.452,14.42000,-0.37740,-0.29034,5.59000,7.89789,72.87000,1.48755,1.00000,0.17837
2017-04-19,18.868,51,100,CONSTRUCTIVE,65.532,2.466,33.213,79.857,36.922,74.185,48.438,100.000,87.157,14.93000,2.11062,-0.17164,5.59000,10.99619,73.13000,-0.11389,1.02000,-0.79739
2017-04-20,18.848,70,100,RISK-ON,69.794,54.687,95.588,79.857,36.940,73.632,70.104,100.000,47.516,14.15000,-0.10600,0.75573,5.59000,10.99331,73.86000,1.55251,1.03000,0.03902
2017-04-21,18.8425,55,100,CONSTRUCTIVE,67.206,51.294,24.245,79.857,37.347,71.047,42.564,100.000,23.659,14.63000,-0.02918,-0.30351,5.59000,10.92834,77.15000,-0.57197,1.04000,0.42905
2017-04-24,18.69,81,100,RISK-ON,84.091,80.778,96.950,79.857,36.964,80.891,77.433,100.000,90.464,10.84000,-0.80934,1.08401,5.59000,10.98943,63.27000,2.29941,1.03000,-0.90104
2017-04-25,18.9305,65,100,CONSTRUCTIVE,84.357,9.147,86.838,79.857,31.517,81.438,66.090,100.000,88.160,10.76000,1.28678,0.60907,5.59000,11.89256,62.36000,1.22705,1.06000,-0.79950
2017-04-26,19.149,58,100,CONSTRUCTIVE,84.057,11.311,46.246,79.857,28.098,82.261,66.496,100.000,66.375,10.85000,1.15422,-0.04857,5.59000,12.50224,60.95000,1.23193,1.04000,-0.27655
2017-04-27,19.119,68,100,RISK-ON,85.631,56.943,54.167,79.857,28.136,82.899,82.575,100.000,42.108,10.36000,-0.15667,0.05529,5.59000,12.49508,59.82000,2.86087,1.05000,0.12677
2017-04-28,18.934,67,100,CONSTRUCTIVE,84.158,84.895,35.397,81.000,27.643,82.692,48.679,100.000,38.040,10.82000,-0.96762,-0.19131,5.67000,12.58644,60.19000,-0.09486,1.01000,0.18992
2017-05-01,18.761,78,100,RISK-ON,86.383,83.620,63.856,79.857,27.204,83.132,98.641,100.000,92.316,10.11000,-0.91370,0.17323,5.59000,12.66869,59.40000,7.98493,1.05000,-1.01097
2017-05-02,18.78,66,100,CONSTRUCTIVE,84.909,45.410,59.860,79.857,27.881,82.619,75.436,100.000,41.162,10.59000,0.10127,0.11890,5.59000,12.54230,60.32000,2.19612,1.02000,0.14361
2017-05-03,18.795,65,100,CONSTRUCTIVE,84.619,46.320,39.477,79.857,28.421,83.143,78.762,100.000,84.578,10.68000,0.07987,-0.12714,5.59000,12.44276,59.38000,2.56536,1.03000,-0.69317
2017-05-04,19.0145,62,100,CONSTRUCTIVE,85.321,10.114,54.875,79.857,25.820,82.754,82.039,100.000,97.524,10.46000,1.16786,0.05821,5.59000,12.93364,60.08000,3.19310,1.04000,-1.59660
2017-05-05,19.004,70,100,RISK-ON,84.973,52.637,79.805,79.857,25.783,83.503,64.174,100.000,57.905,10.57000,-0.05522,0.40887,5.59000,12.94072,58.72000,1.15629,1.04000,-0.13860
2017-05-08,19.1055,64,100,CONSTRUCTIVE,87.353,26.644,50.369,79.857,26.235,85.217,99.535,100.000,47.624,9.77000,0.53410,0.00374,5.59000,12.85315,55.41000,10.79431,1.06000,0.04082
2017-05-09,19.1225,65,100,CONSTRUCTIVE,86.818,45.792,39.607,79.857,26.268,85.311,71.146,100.000,89.009,9.96000,0.08898,-0.10252,5.59000,12.84696,55.22000,1.85743,1.05000,-0.89774
2017-05-10,18.9705,72,100,RISK-ON,86.087,80.506,61.928,79.857,24.484,85.404,70.669,100.000,35.263,10.21000,-0.79488,0.11306,5.59000,13.19815,55.03000,1.80989,1.06000,0.24706
2017-05-11,18.8825,65,100,CONSTRUCTIVE,84.877,69.586,28.575,79.857,23.882,85.677,82.098,100.000,25.146,10.60000,-0.46388,-0.21628,5.59000,13.32049,54.47000,3.43791,1.04000,0.44360
2017-05-12,18.764,62,100,CONSTRUCTIVE,85.508,74.643,34.837,79.857,26.786,85.068,4.566,100.000,32.913,10.40000,-0.62757,-0.14784,5.59000,12.74773,55.71000,-6.72574,1.04000,0.28625
2017-05-15,18.66,74,100,RISK-ON,85.446,73.063,88.321,79.857,25.873,84.552,59.646,100.000,37.689,10.42000,-0.55425,0.47765,5.59000,12.92327,56.73000,0.82297,1.03000,0.19573
2017-05-16,18.6195,63,100,CONSTRUCTIVE,84.716,59.646,42.430,79.857,25.734,85.173,47.203,100.000,21.280,10.65000,-0.21704,-0.06869,5.59000,12.95024,55.50000,-0.22895,1.04000,0.52092
2017-05-17,18.628,52,100,CONSTRUCTIVE,61.716,47.873,0.033,79.857,26.155,81.307,94.606,97.333,0.979,15.59000,0.04565,-1.81782,5.59000,12.86873,62.58000,6.03304,0.96000,1.82186
2017-05-18,18.9265,61,100,CONSTRUCTIVE,67.040,4.796,83.231,83.429,31.329,83.362,78.236,97.333,76.101,14.66000,1.60243,0.36868,5.84000,11.92505,58.98000,2.69481,0.96000,-0.46124
2017-05-19,18.678,80,100,RISK-ON,79.657,92.045,94.982,83.429,26.594,83.984,90.907,96.667,44.887,12.04000,-1.31297,0.67675,5.84000,12.78445,57.82000,5.24501,0.95000,0.07989
2017-05-22,18.6695,72,100,RISK-ON,83.787,52.120,89.958,83.429,26.594,85.188,97.827,97.333,16.747,10.93000,-0.04551,0.51601,5.84000,12.78440,55.47000,9.34190,0.96000,0.63862
2017-05-23,18.638,72,100,RISK-ON,84.488,57.851,66.462,83.429,28.173,85.188,93.008,98.667,76.408,10.72000,-0.16872,0.18379,5.84000,12.48836,55.47000,6.76452,0.98000,-0.46799
2017-05-24,18.5665,75,100,RISK-ON,86.646,67.428,71.633,83.429,33.163,85.705,88.407,98.000,62.900,10.02000,-0.38362,0.24891,5.84000,11.61212,54.41000,5.31024,0.97000,-0.19127
2017-05-25,18.466,71,100,RISK-ON,86.732,73.951,84.752,83.429,38.290,85.749,10.557,96.667,31.770,9.99000,-0.54130,0.44419,5.84000,10.77879,54.32000,-5.67432,0.95000,0.27148
2017-05-26,18.499,60,100,CONSTRUCTIVE,87.242,41.176,52.994,83.429,37.861,85.878,15.847,96.667,7.181,9.81000,0.17871,0.03105,5.84000,10.84665,54.05000,-4.44950,0.95000,0.93963
2017-05-30,18.659,58,100,CONSTRUCTIVE,85.570,15.744,38.399,83.429,37.068,85.878,39.354,95.333,75.047,10.38000,0.86491,-0.12046,5.84000,10.97290,54.05000,-1.22365,0.93000,-0.43389
2017-05-31,18.655,66,100,CONSTRUCTIVE,85.477,51.016,45.389,84.571,39.865,85.925,85.472,95.333,11.863,10.41000,-0.02144,-0.04600,5.92000,10.53226,53.95000,5.09959,0.93000,0.78441
2017-06-01,18.5775,80,100,RISK-ON,87.017,69.510,95.715,83.429,39.391,85.902,86.367,95.333,73.203,9.89000,-0.41544,0.75711,5.84000,10.60611,54.00000,5.31269,0.93000,-0.39308
2017-06-02,18.67,66,100,CONSTRUCTIVE,87.408,27.137,81.523,83.429,38.359,86.025,76.193,91.333,12.374,9.75000,0.49791,0.37077,5.84000,10.76799,53.74000,3.35026,0.87000,0.77348
2017-06-05,18.3895,74,100,RISK-ON,86.501,95.167,37.998,83.429,36.916,86.371,94.399,90.667,38.319,10.07000,-1.50241,-0.12177,5.84000,10.99711,53.00000,7.96689,0.86000,0.19580
2017-06-06,18.2825,66,100,CONSTRUCTIVE,85.352,75.555,25.756,83.429,36.358,86.269,91.114,89.333,6.681,10.45000,-0.58185,-0.27790,5.84000,11.08681,53.22000,6.56503,0.84000,1.18033
2017-06-07,18.2305,68,100,RISK-ON,85.539,63.973,65.263,83.429,38.288,85.517,17.553,90.667,67.552,10.39000,-0.28442,0.15683,5.84000,10.77915,54.80000,-4.57670,0.86000,-0.33220
2017-06-08,18.1775,72,100,RISK-ON,86.236,64.813,52.786,83.429,38.653,86.030,70.169,90.667,90.280,10.16000,-0.29072,0.02672,5.84000,10.72175,53.73000,2.68872,0.86000,-1.06968
2017-06-09,18.1855,65,100,CONSTRUCTIVE,84.553,47.723,41.423,83.429,39.646,86.573,55.412,90.667,78.341,10.70000,0.04401,-0.08300,5.84000,10.56631,52.56000,0.64834,0.86000,-0.61115
2017-06-12,18.1725,62,100,CONSTRUCTIVE,81.906,53.705,39.924,83.429,39.881,86.682,12.467,90.667,60.574,11.46000,-0.07149,-0.09788,5.84000,10.52971,52.32000,-5.81414,0.86000,-0.18920
2017-06-13,18.078,76,100,RISK-ON,85.446,74.650,87.042,83.429,40.211,86.974,67.740,88.667,51.369,10.42000,-0.52002,0.45115,5.84000,10.47861,51.67000,2.15782,0.83000,-0.02369
2017-06-14,17.93,65,100,CONSTRUCTIVE,84.748,84.491,39.372,83.429,39.187,86.727,6.262,86.667,21.773,10.64000,-0.81867,-0.09958,5.84000,10.63798,52.22000,-7.75298,0.80000,0.55301
2017-06-15,18.09,55,100,CONSTRUCTIVE,83.889,14.274,27.615,79.857,35.200,87.010,35.848,87.333,96.885,10.90000,0.89236,-0.22396,5.59000,11.27457,51.59000,-1.66735,0.81000,-1.61849
2017-06-16,17.9195,72,100,RISK-ON,85.570,86.527,53.035,79.857,33.292,87.059,68.761,89.333,42.427,10.38000,-0.94251,0.02836,5.59000,11.59042,51.48000,2.19023,0.84000,0.14375
2017-06-19,17.936,75,100,RISK-ON,85.601,45.584,96.687,79.857,45.419,87.005,72.870,88.667,82.787,10.37000,0.09208,0.83472,5.59000,9.68489,51.60000,2.82066,0.83000,-0.78150
2017-06-20,18.1255,55,100,CONSTRUCTIVE,84.024,13.379,7.297,79.857,44.019,87.005,85.669,86.667,63.202,10.86000,1.05653,-0.66966,5.59000,9.89600,51.60000,5.10465,0.80000,-0.25719
2017-06-21,18.154,61,100,CONSTRUCTIVE,84.390,43.095,43.978,79.857,43.692,86.988,40.061,86.667,40.152,10.75000,0.15724,-0.05826,5.59000,9.94545,51.64000,-1.20105,0.80000,0.19339
2017-06-22,18.112,66,100,CONSTRUCTIVE,85.258,60.085,45.257,83.429,43.657,87.213,55.291,87.333,34.392,10.48000,-0.23135,-0.04558,5.84000,9.95078,51.13000,0.60652,0.81000,0.33778
2017-06-23,17.962,73,100,RISK-ON,86.646,81.216,66.187,83.429,41.975,87.199,63.294,87.333,21.114,10.02000,-0.82818,0.15609,5.84000,10.20697,51.16000,1.46004,0.81000,0.68932
2017-06-26,17.883,68,100,RISK-ON,86.989,69.971,53.527,83.429,42.252,87.691,2.258,85.333,81.669,9.90000,-0.43982,0.03158,5.84000,10.16460,50.02000,-9.70742,0.78000,-0.78808
2017-06-27,17.9735,55,100,CONSTRUCTIVE,83.341,27.558,2.628,83.429,40.980,86.782,76.637,88.667,49.598,11.06000,0.50607,-0.80728,5.84000,10.35966,52.10000,2.98574,0.83000,0.00802
2017-06-28,17.889,77,100,RISK-ON,86.617,71.548,97.757,83.429,44.985,86.596,58.973,92.000,43.604,10.03000,-0.47014,0.88081,5.84000,9.75023,52.51000,0.87524,0.88000,0.12837
2017-06-29,18.031,52,100,CONSTRUCTIVE,81.980,18.006,2.447,83.429,41.181,85.585,36.098,92.667,64.800,11.44000,0.79378,-0.86000,5.84000,10.32876,54.66000,-1.37759,0.89000,-0.30449
