date,score,band,vix,mxn,spx,carry,mxnvol,move,btc,curve,gold,stretch,dScore5,carry,curve,fwd1,fwd5,fwd10
2026-06-25,44.7,DEFENSIVE,41.4,29.7,49.7,41.0,59.7,78.5,27.0,54.0,31.1,3.69,0.4,2.87,0.31,-0.629,-0.377,-0.468
2026-06-26,55.8,CONSTRUCTIVE,44.3,80.4,48.4,41.0,57.3,78.7,55.9,54.0,28.2,1.94,1.9,2.87,0.31,-0.029,-0.190,-0.054
2026-06-29,58.7,CONSTRUCTIVE,49.1,51.6,83.5,41.0,57.3,77.8,52.5,52.0,74.7,2.10,8.4,2.87,0.28,-0.188,-0.706,0.079
2026-06-30,57.0,CONSTRUCTIVE,56.5,60.5,73.8,41.0,58.1,75.1,22.3,53.3,49.7,1.43,13.2,2.87,0.30,0.120,0.299,-0.304
2026-07-01,52.1,CONSTRUCTIVE,55.7,43.2,42.9,41.0,59.2,77.5,76.4,54.0,29.1,1.63,8.9,2.87,0.31,0.351,0.429,-0.703
2026-07-02,51.9,CONSTRUCTIVE,58.4,30.7,50.0,41.0,58.9,79.6,76.4,56.7,29.9,2.30,7.2,2.87,0.35,-0.442,-0.092,-0.841
2026-07-06,64.2,CONSTRUCTIVE,61.8,73.6,71.7,41.0,57.7,79.3,87.5,56.7,31.0,1.17,8.4,2.87,0.35,-0.546,0.136,0.365
2026-07-07,56.4,CONSTRUCTIVE,58.5,78.0,35.8,41.0,56.6,76.3,38.3,57.3,54.6,-0.47,-2.3,2.87,0.36,0.822,0.791,0.194
2026-07-08,45.0,DEFENSIVE,53.7,13.0,41.0,41.1,53.7,74.7,31.9,56.7,81.8,1.60,-12.0,2.88,0.35,0.250,-0.601,-0.689
2026-07-09,55.4,CONSTRUCTIVE,60.2,36.2,74.2,41.1,54.1,77.2,67.5,58.7,23.6,2.08,3.3,2.88,0.38,-0.170,-1.127,-0.951
2026-07-10,61.2,CONSTRUCTIVE,65.0,60.1,63.3,41.1,59.0,76.8,67.2,56.7,61.9,1.71,9.4,2.88,0.35,-0.215,-0.750,-0.142
2026-07-13,51.3,CONSTRUCTIVE,52.1,63.7,25.7,41.1,58.8,70.5,20.4,57.3,89.0,1.11,-12.9,2.88,0.36,0.104,0.228,-0.356
2026-07-14,55.7,CONSTRUCTIVE,56.2,43.2,62.6,41.0,58.8,72.7,87.5,60.0,23.0,1.17,-0.7,2.87,0.40,-0.571,-0.593,-0.440
2026-07-15,62.8,CONSTRUCTIVE,61.2,81.7,62.7,41.0,57.3,77.5,46.0,61.3,57.5,-0.57,17.8,2.87,0.42,-0.280,-0.088,0.103
2026-07-16,54.8,CONSTRUCTIVE,54.8,66.3,32.7,41.0,62.2,77.7,34.6,60.7,74.8,-1.54,-0.7,2.87,0.41,0.211,0.178,0.415
2026-07-17,44.2,DEFENSIVE,42.1,36.9,20.1,41.0,63.4,75.8,51.9,58.0,37.8,-1.20,-17.0,2.87,0.37,0.768,0.612,-0.357
2026-07-20,45.1,DEFENSIVE,42.9,11.8,43.4,41.0,61.1,74.5,71.7,59.3,51.2,0.91,-6.2,2.87,0.39,-0.715,-0.583,-1.355
2026-07-21,63.8,CONSTRUCTIVE,52.8,86.2,78.7,41.0,58.0,73.0,70.5,58.0,23.4,-1.03,8.1,2.87,0.37,-0.067,0.154,-0.506
2026-07-22,51.4,CONSTRUCTIVE,55.4,54.1,45.2,41.0,59.1,71.7,43.4,57.3,20.3,-1.24,-11.4,2.87,0.36,-0.014,0.192,-0.853
2026-07-23,45.7,DEFENSIVE,42.6,50.9,13.8,41.0,59.5,68.6,33.2,56.0,84.3,-1.24,-9.0,2.87,0.34,0.645,0.237,-0.971
2026-07-24,43.4,DEFENSIVE,43.3,16.3,51.8,41.0,57.6,71.3,34.6,57.3,41.3,0.56,-0.8,2.87,0.36,-0.428,-0.963,-1.765
2026-07-27,54.9,CONSTRUCTIVE,42.7,74.2,50.6,41.0,62.7,71.0,43.6,56.0,47.0,-0.51,9.8,2.87,0.34,0.021,-0.777,-1.719
2026-07-28,53.8,CONSTRUCTIVE,45.6,48.8,57.9,41.0,63.6,71.9,52.5,56.7,66.3,-0.48,-10.0,2.87,0.35,-0.029,-0.659,-1.769
2026-07-29,43.9,DEFENSIVE,31.2,51.7,8.7,41.0,65.5,73.4,50.6,63.3,50.7,-0.57,-7.5,2.87,0.45,0.030,-1.043,-2.086
2026-07-30,59.5,CONSTRUCTIVE,52.6,48.1,93.1,41.0,65.5,71.1,63.9,63.3,23.3,-0.44,13.8,2.87,0.45,-0.559,-1.205,-2.197
2026-07-31,62.8,CONSTRUCTIVE,59.3,80.5,74.2,41.0,64.1,66.1,20.5,64.7,71.4,-1.97,19.4,2.87,0.47,-0.241,-0.810,-1.814
2026-08-03,64.8,CONSTRUCTIVE,60.1,64.8,90.3,41.0,64.0,68.3,61.6,63.3,56.6,-2.50,9.9,2.87,0.45,0.139,-0.950,-1.639
2026-08-04,58.7,CONSTRUCTIVE,56.2,41.0,93.7,41.0,64.7,70.7,60.6,62.0,24.6,-2.24,5.0,2.87,0.43,-0.414,-1.117,-1.713
2026-08-05,57.8,CONSTRUCTIVE,60.4,76.1,43.7,41.0,64.8,73.8,59.6,63.3,7.2,-3.27,13.9,2.87,0.45,-0.133,-1.055,-1.131
2026-08-06,56.4,CONSTRUCTIVE,64.3,58.7,43.4,41.0,66.1,71.9,44.1,62.7,51.5,-3.44,-3.1,2.87,0.44,-0.162,-1.005,-1.631
2026-08-07,61.6,CONSTRUCTIVE,65.7,61.1,71.1,41.0,70.5,75.0,61.5,64.0,17.2,-4.28,-1.2,2.87,0.46,-0.382,-1.012,-1.797
2026-08-10,59.0,CONSTRUCTIVE,62.5,74.4,47.9,41.0,70.7,72.4,32.7,64.7,42.0,-5.90,-5.8,2.87,0.47,-0.030,-0.696,
2026-08-11,54.3,CONSTRUCTIVE,63.5,52.0,38.5,41.0,70.7,70.4,43.3,65.3,42.0,-5.62,-4.4,2.87,0.48,-0.352,-0.603,
2026-08-12,62.7,CONSTRUCTIVE,67.6,72.8,60.1,41.0,70.4,75.0,46.9,65.3,40.4,-6.06,4.9,2.87,0.48,-0.083,-0.077,
2026-08-13,63.5,CONSTRUCTIVE,67.2,55.7,75.2,41.0,70.7,77.0,50.0,65.3,67.1,-7.17,7.1,2.87,0.48,-0.169,-0.633,
2026-08-14,58.8,CONSTRUCTIVE,69.3,62.5,43.4,41.0,71.9,76.8,40.6,67.3,43.4,-8.16,-2.8,2.87,0.51,-0.064,-0.793,
2026-08-17,56.3,CONSTRUCTIVE,64.0,54.8,29.1,41.0,72.1,72.3,80.0,68.7,35.5,-7.60,-2.6,2.87,0.53,0.064,,
2026-08-18,52.9,CONSTRUCTIVE,60.2,45.0,23.7,41.0,72.5,72.8,53.7,68.0,69.4,-6.64,-1.5,2.87,0.52,0.175,,
2026-08-19,58.1,CONSTRUCTIVE,65.8,35.6,58.2,41.0,76.8,75.6,98.1,64.0,13.3,-5.04,-4.6,2.87,0.46,-0.638,,
2026-08-20,62.1,CONSTRUCTIVE,59.2,89.6,20.5,41.0,77.3,74.1,95.3,66.7,40.1,-7.24,-1.4,2.87,0.50,-0.330,,
2026-08-21,62.5,CONSTRUCTIVE,64.4,73.7,66.4,41.0,77.1,74.0,50.0,66.7,10.2,-7.70,3.7,2.87,0.50,,,
